date,Flow_cmd,Flow_In_cms
1/8/2010,436102.0911,5.047477906
1/9/2010,318495.2046,3.68628709
1/10/2010,909979.3087,10.53216792
1/11/2010,753496.3367,8.721022416
1/12/2010,971853.2042,11.24830097
1/13/2010,761056.2552,8.808521472
1/14/2010,1193341.688,13.8118251
1/15/2010,1896952.35,21.95546701
1/16/2010,919349.693,10.64062145
1/17/2010,1593014.27,18.43766516
1/18/2010,1715538.773,19.85577284
1/19/2010,1406438.419,16.27822244
1/20/2010,1308599.862,15.14583174
1/21/2010,1526540.812,17.66829644
1/22/2010,1506381.03,17.43496562
1/23/2010,1055256.965,12.21362228
1/24/2010,1016870.194,11.76933095
1/25/2010,1602017.668,18.54187115
1/26/2010,1830894.81,21.19091215
1/27/2010,1752359.735,20.28194138
1/28/2010,1167921.769,13.51761306
1/29/2010,1864266.1,21.57715394
1/30/2010,2208768.403,25.56444911
1/31/2010,1752873.516,20.28788792
2/1/2010,2826284.071,32.71162119
2/2/2010,3028493.54,35.05200856
2/3/2010,2666840.743,30.8662123
2/4/2010,2255693.722,26.10756623
2/5/2010,3095407.381,35.82647432
2/6/2010,2742072.941,31.73695533
2/7/2010,2803041.603,32.44261115
2/8/2010,3124130.178,36.1589141
2/9/2010,2917957.257,33.77265343
2/10/2010,3808584.153,44.0808351
2/11/2010,2994168.085,34.65472321
2/12/2010,4568955.367,52.88142786
2/13/2010,5000384.499,57.87482059
2/14/2010,6658771.267,77.06911189
2/15/2010,7045110.011,81.54062513
2/16/2010,7785248.046,90.10703757
2/17/2010,6794849.799,78.64409489
2/18/2010,6144403.224,71.11577806
2/19/2010,6276469.372,72.64432144
2/20/2010,6197273.722,71.72770511
2/21/2010,6418028.233,74.28273418
2/22/2010,6716290.258,77.73484095
2/23/2010,6249263.452,72.3294381
2/24/2010,6409000.369,74.17824502
2/25/2010,6180025.364,71.52807134
2/26/2010,6023517.926,69.71664267
2/27/2010,6121845.798,70.85469673
2/28/2010,6307785.539,73.00677707
3/1/2010,5500611.335,63.66448304
3/2/2010,4778798.151,55.31016379
3/3/2010,5014525.705,58.03849196
3/4/2010,4539131.611,52.5362455
3/5/2010,4478652.263,51.83625305
3/6/2010,3932992.519,45.52074675
3/7/2010,3960394.165,45.83789543
3/8/2010,3892159.173,45.04813858
3/9/2010,3446246.314,39.88711012
3/10/2010,3366487.952,38.96398092
3/11/2010,3556219.885,41.15995238
3/12/2010,16736852.05,193.7135654
3/13/2010,29337866.01,339.5586343
3/14/2010,20035153.94,231.8883558
3/15/2010,18331921.44,212.1750167
3/16/2010,18319101.39,212.0266364
3/17/2010,17620310.48,203.9387787
3/18/2010,15908539.43,184.1266138
3/19/2010,14858958.53,171.9786866
3/20/2010,13900708.28,160.8878273
3/21/2010,12961516.86,150.0175563
3/22/2010,15078342.95,174.5178583
3/23/2010,10716490.21,124.0334515
3/24/2010,8497299.393,98.3483726
3/25/2010,10142645.91,117.3917351
3/26/2010,13014680.95,150.6328813
3/27/2010,13933981.71,161.2729364
3/28/2010,16730833.48,193.643906
3/29/2010,37130013.39,429.7455254
3/30/2010,30922146,357.8952083
3/31/2010,26353337.43,305.0154795
4/1/2010,25984075.78,300.7416178
4/2/2010,24878174.7,287.9418368
4/3/2010,22790413.93,263.777939
4/4/2010,21620706.16,250.2396546
4/5/2010,20408085.45,236.2046927
4/6/2010,19161579.68,221.7775426
4/7/2010,15179386.52,175.687344
4/8/2010,15312211.11,177.2246656
4/9/2010,14795665.62,171.2461298
4/10/2010,12980844.81,150.2412593
4/11/2010,12048454.87,139.4497091
4/12/2010,12476409.86,144.4028919
4/13/2010,10774082.6,124.70003
4/14/2010,9107499.8,105.4108773
4/15/2010,8817091.282,102.0496676
4/16/2010,8052536.424,93.20065306
4/17/2010,7620642.443,88.20188013
4/18/2010,6977927.047,80.76304452
4/19/2010,7303664.115,84.53314948
4/20/2010,8720206.891,100.9283205
4/21/2010,13961187.63,161.5878198
4/22/2010,11190514.22,129.5198405
4/23/2010,8069711.384,93.39943732
4/24/2010,8270477.374,95.72311775
4/25/2010,9342468.915,108.1304273
4/26/2010,16044177.58,185.6964998
4/27/2010,16152781.07,186.9534846
4/28/2010,13581332.31,157.1913462
4/29/2010,11522025.21,133.3567732
4/30/2010,12659095.66,146.5173108
5/1/2010,11342960.34,131.2842632
5/2/2010,11551751.1,133.7008229
5/3/2010,10458572.21,121.0482895
5/4/2010,9850402.464,114.0092878
5/5/2010,9844530.683,113.9413273
5/6/2010,9368084.561,108.4269046
5/7/2010,8025721.956,92.89030042
5/8/2010,7501910.132,86.82766356
5/9/2010,7459657.772,86.33863162
5/10/2010,7402285.575,85.67460157
5/11/2010,7517617.147,87.00945772
5/12/2010,7159976.733,82.87010108
5/13/2010,6236834.848,72.18558852
5/14/2010,5680092.117,65.74180691
5/15/2010,5195743.556,60.13592079
5/16/2010,5371530.009,62.17048622
5/17/2010,6720033.519,77.77816572
5/18/2010,7731937.165,89.49001348
5/19/2010,7484539.445,86.62661395
5/20/2010,7758066.591,89.7924374
5/21/2010,7074493.384,81.88071046
5/22/2010,5975222.525,69.15766811
5/23/2010,6447436.071,74.62310268
5/24/2010,5487155.169,63.50874039
5/25/2010,5347333.377,61.8904326
5/26/2010,5492244.046,63.56763943
5/27/2010,5148084.264,59.58430862
5/28/2010,5411604.916,62.63431616
5/29/2010,4707896.392,54.48954158
5/30/2010,3923353.012,45.40917838
5/31/2010,4381547.68,50.71235741
6/1/2010,6622708.743,76.65172157
6/2/2010,6175352.405,71.47398617
6/3/2010,7296226.526,84.44706627
6/4/2010,8823525.776,102.1241409
6/5/2010,7007506.145,81.1053952
6/6/2010,9277071.951,107.3735179
6/7/2010,7787621.224,90.13450491
6/8/2010,6077146.862,70.33734794
6/9/2010,4824035.333,55.83374228
6/10/2010,2907950.763,33.65683753
6/11/2010,1535691.005,17.77420144
6/12/2010,1473058.671,17.04929017
6/13/2010,1828423.769,21.16231214
6/14/2010,1572463.035,18.19980365
6/15/2010,1483921.466,17.17501697
6/16/2010,963412.5186,11.15060785
6/17/2010,93312.39133,1.080004529
6/18/2010,382619.9497,4.42847164
6/19/2010,1123565.354,13.00422863
6/20/2010,1573979.912,18.21736009
6/21/2010,2338559.236,27.06665782
6/22/2010,2020528.881,23.38575093
6/23/2010,900755.7189,10.42541341
6/24/2010,915826.6242,10.59984519
6/25/2010,743024.9934,8.599826312
6/26/2010,965492.1078,11.17467717
6/27/2010,866503.6612,10.02897756
6/28/2010,252706.7882,2.924847085
6/29/2010,894883.9375,10.35745298
6/30/2010,1265001.886,14.64122553
7/1/2010,2888255.83,33.42888692
7/2/2010,4605507.206,53.30448155
7/3/2010,5986696.964,69.29047412
7/4/2010,7249912.85,83.91102836
7/5/2010,15115873.42,174.9522387
7/6/2010,25944661.45,300.2854334
7/7/2010,21522671.87,249.1049986
7/8/2010,20281328.37,234.7375969
7/9/2010,17832306.25,206.3924335
7/10/2010,18678209.75,216.1829832
7/11/2010,14684444.29,169.958846
7/12/2010,14087406.46,163.0486859
7/13/2010,8808454.871,101.9497092
7/14/2010,5943955.29,68.79577881
7/15/2010,5638133.346,65.25617299
7/16/2010,4817992.292,55.76379967
7/17/2010,4113133.877,47.60571617
7/18/2010,1782085.628,20.62599106
7/19/2010,1925797.475,22.28932263
7/20/2010,2389301.213,27.65394922
7/21/2010,2870175.636,33.21962542
7/22/2010,2152276.974,24.91061312
7/23/2010,3011196.251,34.85180846
7/24/2010,4948199.042,57.27082225
7/25/2010,2424018.12,28.05576527
7/26/2010,2446697.875,28.31826244
7/27/2010,2363930.224,27.36030352
7/28/2010,768983.1599,8.900268055
7/29/2010,754523.8985,8.732915491
7/30/2010,633907.724,7.336894954
7/31/2010,957296.0797,11.07981574
8/1/2010,1693641.922,19.60233706
8/2/2010,1444604.997,16.71996524
8/3/2010,1229257.417,14.22751641
8/4/2010,1210638.978,14.0120252
8/5/2010,1293480.026,14.97083363
8/6/2010,2068432.83,23.94019479
8/7/2010,1872975.909,21.67796191
8/8/2010,4153135.387,48.06869661
8/9/2010,4621899.262,53.49420442
8/10/2010,4125684.809,47.75098159
8/11/2010,3046035.487,35.25504035
8/12/2010,3746563.463,43.36300304
8/13/2010,3586239.367,41.50740008
8/14/2010,3082685.188,35.67922672
8/15/2010,2496461.222,28.8942271
8/16/2010,2844266.401,32.91975001
8/17/2010,4160401.716,48.15279764
8/18/2010,2770820.203,32.06967828
8/19/2010,3212035.637,37.1763384
8/20/2010,2043551.157,23.65221246
8/21/2010,3797060.782,43.94746275
8/22/2010,6742493.082,78.03811438
8/23/2010,9776369.088,113.15242
8/24/2010,10003753.82,115.7841877
8/25/2010,9887761.673,114.441686
8/26/2010,7606819.291,88.04188994
8/27/2010,7373880.833,85.34584298
8/28/2010,7680167.626,88.890829
8/29/2010,8717515.658,100.897172
8/30/2010,8445285.197,97.74635644
8/31/2010,7111779.195,82.3122592
9/1/2010,5524196.323,63.93745744
9/2/2010,5052031.708,58.47258922
9/3/2010,4796144.372,55.51093023
9/4/2010,3961372.796,45.84922217
9/5/2010,4674965.485,54.10839682
9/6/2010,7414787.576,85.81930065
9/7/2010,10445801.09,120.9004756
9/8/2010,11245023.92,130.1507398
9/9/2010,8058995.384,93.27540953
9/10/2010,8796760.24,101.8143546
9/11/2010,8111816.95,93.88677025
9/12/2010,7513727.092,86.96443393
9/13/2010,4970805.4,57.53246991
9/14/2010,3987967.072,46.15702629
9/15/2010,3843814.841,44.48859769
9/16/2010,3716079.131,43.01017513
9/17/2010,3190628.101,36.92856599
9/18/2010,2805904.097,32.47574186
9/19/2010,1651805.48,19.11811898
9/20/2010,1516240.729,17.54908251
9/21/2010,1243839.008,14.39628481
9/22/2010,2193306.046,25.38548664
9/23/2010,1122195.272,12.9883712
9/24/2010,2298998.109,26.60877441
9/25/2010,1841610.811,21.31493994
9/26/2010,517670.9198,5.991561572
9/27/2010,1780593.217,20.60871779
9/28/2010,3976370.304,46.02280444
9/29/2010,5585483.041,64.64679445
9/30/2010,3516169.444,40.6964056
10/1/2010,2462747.411,28.50402096
10/2/2010,2386267.459,27.61883633
10/3/2010,2381961.486,27.56899868
10/4/2010,1083490.446,12.54039869
10/5/2010,1178295.249,13.63767649
10/6/2010,1698241.484,19.65557273
10/7/2010,1496594.727,17.32169823
10/8/2010,1628807.67,18.85194062
10/9/2010,864277.2775,10.00320923
10/10/2010,578125.8016,6.691270852
10/11/2010,1025971.455,11.87466962
10/12/2010,465265.2716,5.385014718
10/13/2010,274579.1736,3.177999694
10/14/2010,834453.5216,9.65802687
10/15/2010,540252.8121,6.252926066
10/16/2010,540521.9354,6.256040919
10/17/2010,649027.5609,7.511893066
10/18/2010,550577.3609,6.372423159
10/19/2010,642079.2864,7.431473222
10/20/2010,258554.1037,2.992524349
10/21/2010,472066.7516,5.463735551
10/22/2010,1175432.755,13.60454578
10/23/2010,339927.2064,3.934342667
10/24/2010,21040.5497,0.243524881
10/25/2010,267361.7757,3.094464996
10/26/2010,486085.6295,5.625991082
10/27/2010,293319.9422,3.394906739
10/28/2010,471234.916,5.454107824
10/29/2010,530466.5099,6.13965868
10/30/2010,106156.913,1.228667974
10/31/2010,184912.1798,2.140187266
11/1/2010,189193.687,2.189741748
11/2/2010,992526.7676,11.48757833
11/3/2010,735465.075,8.512327256
11/4/2010,461375.2165,5.339990932
11/5/2010,1072309.596,12.4109907
11/6/2010,90547.76097,1.048006493
11/7/2010,697641.017,8.074548808
11/8/2010,89887.18557,1.040360944
11/9/2010,256180.9254,2.965057007
11/10/2010,495896.3975,5.739541637
11/11/2010,540106.0176,6.251227055
11/12/2010,262419.6931,3.037264966
11/13/2010,75843.84193,0.877822245
11/14/2010,810256.8894,9.377973257
11/15/2010,318813.2594,3.68996828
11/16/2010,422009.816,4.88437287
11/17/2010,274481.3105,3.17686702
11/18/2010,302837.1211,3.505059272
11/19/2010,425924.3368,4.929679825
11/20/2010,521512.0434,6.036019021
11/21/2010,642226.0809,7.433172233
11/22/2010,400455.4854,4.634901451
11/23/2010,685970.8517,7.93947745
11/24/2010,113178.5848,1.309937324
11/25/2010,633491.8062,7.33208109
11/26/2010,42864.00357,0.496111152
11/27/2010,450561.3526,5.21483047
11/28/2010,337749.7542,3.909140673
11/29/2010,284952.6539,3.298063124
11/30/2010,294323.0382,3.406516646
12/1/2010,820385.7122,9.495205002
12/2/2010,214564.6754,2.483387447
12/3/2010,10030.95974,0.116099071
12/4/2010,63439.70391,0.734255832
12/5/2010,52479.04547,0.60739636
12/6/2010,162061.1642,1.875707919
12/7/2010,540008.1546,6.250094382
12/8/2010,76479.95158,0.885184625
12/9/2010,648220.191,7.502548507
12/10/2010,7339.726639,0.08495054
12/11/2010,7095.069084,0.082118855
12/12/2010,7095.069084,0.082118855
12/13/2010,52258.85367,0.604847843
12/14/2010,6361.09642,0.073623801
12/15/2010,6116.438866,0.070792117
12/16/2010,1017286.112,11.77414482
12/17/2010,446426.6399,5.166974999
12/18/2010,629308.162,7.283659282
12/19/2010,931778.2968,10.78447103
12/20/2010,654850.4107,7.579287161
12/21/2010,23584.98827,0.272974401
12/22/2010,381934.9085,4.420542923
12/23/2010,966739.8613,11.18911877
12/24/2010,404418.9378,4.680774743
12/25/2010,96957.7889,1.122196631
12/26/2010,10153.28852,0.117514913
12/27/2010,10030.95974,0.116099071
12/28/2010,275655.6668,3.190459106
12/29/2010,836753.3026,9.684644706
12/30/2010,178477.6861,2.065713959
12/31/2010,417532.5827,4.832553041
1/1/2011,865671.8255,10.01934983
1/2/2011,583581.665,6.754417419
1/3/2011,233966.0195,2.70794004
1/4/2011,928328.6253,10.74454427
1/5/2011,394485.8411,4.565808346
1/6/2011,1407392.583,16.28926601
1/7/2011,771796.7218,8.932832428
1/8/2011,1377348.635,15.94153513
1/9/2011,86315.18527,0.999018348
1/10/2011,428566.6384,4.960262019
1/11/2011,382571.0182,4.427905303
1/12/2011,381690.251,4.417711238
1/13/2011,525573.3588,6.083024987
1/14/2011,158758.2872,1.837480176
1/15/2011,437937.0228,5.068715541
1/16/2011,373494.2229,4.322849802
1/17/2011,556816.1286,6.444631118
1/18/2011,517621.9883,5.990995235
1/19/2011,566186.5129,6.55308464
1/20/2011,656660.8766,7.600241627
1/21/2011,264132.296,3.057086759
1/22/2011,935864.0779,10.83176016
1/23/2011,143932.0394,1.665880085
1/24/2011,115380.5028,1.335422486
1/25/2011,1077740.994,12.4738541
1/26/2011,1871238.841,21.65785695
1/27/2011,1531776.484,17.72889449
1/28/2011,648146.7937,7.501699001
1/29/2011,937454.3521,10.85016611
1/30/2011,1237747.035,14.32577586
1/31/2011,852362.4546,9.865306187
2/1/2011,586639.8845,6.789813478
2/2/2011,300292.6825,3.475609752
2/3/2011,271569.8856,3.143169973
2/4/2011,584193.3089,6.761496631
2/5/2011,393189.156,4.550800417
2/6/2011,421055.6515,4.8733293
2/7/2011,726559.54,8.409253935
2/8/2011,522759.797,6.050460613
2/9/2011,635864.9845,7.359548431
2/10/2011,692527.6741,8.015366599
2/11/2011,948635.2023,10.9795741
2/12/2011,1145511.137,13.25823075
2/13/2011,360698.6328,4.174752694
2/14/2011,639363.5875,7.400041522
2/15/2011,497315.4113,5.755965408
2/16/2011,579446.9524,6.706561949
2/17/2011,600169.4472,6.946405639
2/18/2011,481314.8072,5.570773232
2/19/2011,783784.942,9.071584977
2/20/2011,632929.0938,7.325568215
2/21/2011,342178.0559,3.960394165
2/22/2011,910713.2813,10.54066298
2/23/2011,219922.6759,2.545401341
2/24/2011,469987.1624,5.439666232
2/25/2011,364784.4139,4.222041828
2/26/2011,482758.2868,5.587480171
2/27/2011,277025.7491,3.206316541
2/28/2011,165584.233,1.916484178
3/1/2011,366741.6744,4.244695305
3/2/2011,560950.8412,6.492486588
3/3/2011,206319.7158,2.387959674
3/4/2011,213390.3191,2.46979536
3/5/2011,245440.4588,2.840746051
3/6/2011,377726.7986,4.371837947
3/7/2011,253049.3087,2.928811444
3/8/2011,163993.9589,1.898078228
3/9/2011,356784.1119,4.12944574
3/10/2011,438499.7352,5.075228416
3/11/2011,375647.2094,4.347768627
3/12/2011,300610.7374,3.479290942
3/13/2011,195359.0574,2.261100201
3/14/2011,263153.6658,3.04576002
3/15/2011,341346.2202,3.950766438
3/16/2011,185058.9743,2.141886277
3/17/2011,332587.4798,3.849392127
3/18/2011,276438.571,3.199520497
3/19/2011,397177.0742,4.596956877
3/20/2011,245244.7328,2.838480703
3/21/2011,236534.9238,2.737672729
3/22/2011,147675.3,1.709204861
3/23/2011,129423.8464,1.497961185
3/24/2011,152641.8483,1.766688059
3/25/2011,180288.152,2.086668426
3/26/2011,368503.2088,4.265083435
3/27/2011,225280.6763,2.607415235
3/28/2011,1436457.9,16.62567014
3/29/2011,1371623.648,15.87527371
3/30/2011,2758758.586,31.93007623
3/31/2011,2586250.544,29.93345537
4/1/2011,2848694.703,32.97100351
4/2/2011,2596477.23,30.05181979
4/3/2011,2290239.369,26.5074001
4/4/2011,2411344.858,27.90908401
4/5/2011,3091101.408,35.77663667
4/6/2011,2469769.082,28.58529031
4/7/2011,2627573.205,30.41172691
4/8/2011,2850603.032,32.99309065
4/9/2011,2376432.225,27.50500261
4/10/2011,2806956.124,32.4879181
4/11/2011,2885319.939,33.3949067
4/12/2011,2601419.313,30.10901982
4/13/2011,2401925.543,27.80006415
4/14/2011,2300441.589,26.62548135
4/15/2011,2645824.659,30.62297059
4/16/2011,2558751.035,29.61517402
4/17/2011,1879092.348,21.74875403
4/18/2011,1815799.439,21.01619721
4/19/2011,2129034.506,24.64160308
4/20/2011,1890371.062,21.87929469
4/21/2011,2798393.11,32.38880914
4/22/2011,2270006.189,26.27321978
4/23/2011,2164583.249,25.05304686
4/24/2011,2377533.184,27.51774519
4/25/2011,2546175.637,29.46962543
4/26/2011,2435370.23,28.18715544
4/27/2011,2768569.354,32.04362678
4/28/2011,3207436.075,37.12310272
4/29/2011,2592048.928,30.0005663
4/30/2011,2319353.618,26.84437058
5/1/2011,2779505.547,32.17020309
5/2/2011,2420176.996,28.01130783
5/3/2011,1960661.177,22.6928377
5/4/2011,1934800.873,22.39352863
5/5/2011,2002032.769,23.17167557
5/6/2011,1828130.18,21.15891412
5/7/2011,2039000.526,23.59954312
5/8/2011,2578078.982,29.83887711
5/9/2011,1915644.187,22.17180772
5/10/2011,1902775.2,22.02286111
5/11/2011,1726426.034,19.9817828
5/12/2011,1651536.357,19.11500413
5/13/2011,1533953.936,17.75409648
5/14/2011,1484288.452,17.1792645
5/15/2011,2869612.924,33.21311255
5/16/2011,1667145.509,19.29566561
5/17/2011,2368016.005,27.40759266
5/18/2011,1706657.704,19.75298268
5/19/2011,1316159.781,15.2333308
5/20/2011,1389287.924,16.07972134
5/21/2011,1184313.825,13.70733593
5/22/2011,1281051.422,14.82698405
5/23/2011,920572.9808,10.65477987
5/24/2011,973003.0947,11.26160989
5/25/2011,815003.246,9.432907939
5/26/2011,541598.4287,6.268500332
5/27/2011,480776.5606,5.564543525
5/28/2011,669407.5352,7.747772398
5/29/2011,679047.0429,7.859340774
5/30/2011,777032.3935,8.99343048
5/31/2011,501425.6582,5.803537711
6/1/2011,347364.7961,4.02042588
6/2/2011,258994.4873,2.997621381
6/3/2011,194894.208,2.25572
6/4/2011,349150.7962,4.041097178
6/5/2011,256205.3912,2.965340176
6/6/2011,164263.0822,1.901193081
6/7/2011,160054.9722,1.852488105
6/8/2011,139136.7513,1.610379066
6/9/2011,115845.3521,1.340802687
6/10/2011,121350.1471,1.404515591
6/11/2011,134561.655,1.557426563
6/12/2011,296500.4904,3.431718639
6/13/2011,133925.5454,1.550064183
6/14/2011,134439.3263,1.556010721
6/15/2011,132946.9152,1.538737444
6/16/2011,132897.9837,1.538171107
6/17/2011,66669.18364,0.77163407
6/18/2011,3669.863319,0.04247527
6/19/2011,222638.3747,2.57683304
6/20/2011,703708.5243,8.144774587
6/21/2011,380466.9632,4.403552815
6/22/2011,733.9726639,0.008495054
6/23/2011,225084.9503,2.605149888
6/24/2011,327841.1232,3.794457444
6/25/2011,1532510.456,17.73738954
6/26/2011,2974766.741,34.43017062
6/27/2011,2710805.705,31.37506603
6/28/2011,3721681.79,43.07502071
6/29/2011,5337057.759,61.77150184
6/30/2011,5428363.958,62.82828656
7/1/2011,5206704.215,60.26278026
7/2/2011,4853614.431,56.17609295
7/3/2011,4707284.748,54.48246236
7/4/2011,5352666.912,61.95216333
7/5/2011,5857517.776,67.79534463
7/6/2011,5456132.591,63.14968277
7/7/2011,5179400.432,59.94676426
7/8/2011,6560321.067,75.92964198
7/9/2011,5126823.523,59.33823522
7/10/2011,5713243.216,66.12550018
7/11/2011,5865787.201,67.89105556
7/12/2011,7255588.905,83.97672344
7/13/2011,6744768.398,78.06444905
7/14/2011,6566119.451,75.99675291
7/15/2011,8194609.066,94.84501234
7/16/2011,9111463.252,105.4567506
7/17/2011,12359439.08,143.0490635
7/18/2011,10783991.23,124.8147133
7/19/2011,11124652.41,128.757551
7/20/2011,8814546.843,102.0202181
